path,class_raw,label,crop,split
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Pepper__bell___Bacterial_spot\f75755aa-4cac-4e64-9244-453eb4697044___NREC_B.Spot 1964.JPG,Pepper__bell___Bacterial_spot,Pepper bell | Bacterial spot,Pepper,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\dc0911a0-8c66-412c-82ec-6070f2ca0b8b___GCREC_Bact.Sp 6011.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\f3254462-bebf-48bc-84ce-93f88fddefe4___GCREC_Bact.Sp 6302.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\645095d4-fe92-4759-8b40-1a7c13b2e02e___GCREC_Bact.Sp 3219.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\7f9211d8-d3f6-4b8e-917c-0cd74a77bc42___GCREC_Bact.Sp 6276.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\83881fef-6772-4dea-9e3e-ec32f3ef5ee1___GCREC_Bact.Sp 5818.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\66312db9-c9bd-4d47-9e63-f67d207a8540___GCREC_Bact.Sp 3282.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\162156e8-724a-48d9-8a19-904937f9dc03___GCREC_Bact.Sp 3472.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\2c8b59b4-05b2-4234-aa0d-15a52e624e52___GCREC_Bact.Sp 3027.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\6c300ff6-c94d-4065-8354-73a141b1b3d5___GCREC_Bact.Sp 3382.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\589a6ce6-fa0d-4b2a-9f83-59f103aa8afa___GCREC_Bact.Sp 3146.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\bf5a66b5-5d94-4bd1-a01a-a789ff7a516e___GCREC_Bact.Sp 3389.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\43d79893-c9e3-49b1-9dd7-52677d9bd325___GCREC_Bact.Sp 3196.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\a129e8eb-e2b4-4a8a-a509-f6625da6b11c___GCREC_Bact.Sp 3002.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\471a3798-e544-4f38-b0dc-bd8ccafcdafc___GCREC_Bact.Sp 3607.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\3d41d2d9-7014-4409-a953-21227ef9d8e1___GCREC_Bact.Sp 3699.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\e33fbdfb-6511-47b7-9dc2-afa294f3ba0e___UF.GRC_BS_Lab Leaf 1045.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\d60ef655-b54e-4e58-ab25-64f523a97694___GCREC_Bact.Sp 3336.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\1ef34abf-812a-43c0-99e6-c29fb38f730d___GCREC_Bact.Sp 5594.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\67ce694b-bfcc-4e74-8ec7-9404011802e7___GCREC_Bact.Sp 6154.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\b77be1e3-a6c2-44a9-848c-409fbf071e2c___GCREC_Bact.Sp 3824.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\5ce7093e-2e9d-4dd9-9401-7499c26ddaf1___GCREC_Bact.Sp 5566.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\dfe2d859-22bd-47f3-82f5-b9ea501ab897___GCREC_Bact.Sp 6331.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\4f844956-b7ab-4a05-80cf-20ac61fa91c8___GCREC_Bact.Sp 3038.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\4714aa2d-34f6-45d3-906d-dde05519464b___UF.GRC_BS_Lab Leaf 9265.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\9414280e-9042-4dcc-88a5-1dabc5b4016d___GCREC_Bact.Sp 3206.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\87946145-3625-4e66-8570-c7c0d2c4a388___UF.GRC_BS_Lab Leaf 1148.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\b19191da-a846-4e30-85b2-a028e1d85376___UF.GRC_BS_Lab Leaf 8635.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\a3085acc-b437-4987-997b-a2be5b5e9c0d___GCREC_Bact.Sp 3680.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\b34a1119-72d6-4c68-88f2-17ab64ee3457___GCREC_Bact.Sp 3101.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\9db59731-040c-48ae-9a88-87c427ba120d___GCREC_Bact.Sp 3668.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\500ac3b7-1e92-4cd1-8c80-9e5270cf02d4___GCREC_Bact.Sp 6210.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\e48d7087-f125-4912-b9d6-65fdeedd2ddb___GCREC_Bact.Sp 6182.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\268422eb-2e4a-433b-bad2-d5e63a5e765d___GCREC_Bact.Sp 3466.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\dfa62ef3-e71a-49c9-b3fc-6b1c72fa3408___GCREC_Bact.Sp 3176.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\014b58ae-091b-408a-ab4a-5a780cd1c3f3___GCREC_Bact.Sp 2971.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\53fbf33e-78a4-4e56-862b-69b2eed0d72e___GCREC_Bact.Sp 3047.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\e77c7af3-35cb-496d-bc8b-34bc2344b8fc___GCREC_Bact.Sp 3545.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\c532396b-5641-4fd3-8c91-a0af394b8b93___GCREC_Bact.Sp 6169.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\191ae7fa-8ca5-4654-a01d-c4f497bb7377___UF.GRC_BS_Lab Leaf 0615.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\f7b71d93-0c1e-4bfe-a00c-004ad1cd2158___GCREC_Bact.Sp 6298.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\4fba56f7-8e4d-4d30-bbdd-3db1ed111f61___GCREC_Bact.Sp 6062.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\088a515b-7dd2-469a-b921-6a7de9edb7db___GCREC_Bact.Sp 3365.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\02a0f70a-9e27-420e-93ff-6ed8105f41c1___GCREC_Bact.Sp 3570.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\1917515d-7e2f-479c-afec-95b4d3ae07e8___GCREC_Bact.Sp 5607.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\4987b5ee-012c-4bcd-854d-7881a50757fd___GCREC_Bact.Sp 3209.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\7bd0f0c4-082e-4da4-ade1-a1d79637949c___GCREC_Bact.Sp 3664.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\1eb86f3d-7d18-41b8-b33c-807662b2d2df___GCREC_Bact.Sp 5555.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\50d3806b-90a3-4d5e-8fd7-9dc443939279___UF.GRC_BS_Lab Leaf 1187.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\79d8d47a-c8c9-450d-a567-d096b307c532___GCREC_Bact.Sp 2973.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\8ff85c38-bc88-4bd3-872b-363316b27b5b___GCREC_Bact.Sp 5843.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\606ad875-f0db-4725-8b4d-d046b6a1405f___GCREC_Bact.Sp 6228.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\a9d50751-cfaf-4743-93d9-25207fadb580___GCREC_Bact.Sp 3654.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\95665d23-88a6-4a4d-99d0-437c5b9a0505___GCREC_Bact.Sp 5614.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\eeae17c8-445e-4116-8329-48397093073a___GCREC_Bact.Sp 3459.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\35dfda90-eb0e-452a-b1cb-0ff20ef36e4b___GCREC_Bact.Sp 2972.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\e59a54d3-77fa-4547-8ba6-cc5ee7b0591a___GCREC_Bact.Sp 3827.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\9c25e7f8-d28f-4884-b1e4-293584fca4cb___GCREC_Bact.Sp 6199.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\fad2f68e-4496-4c7b-9c87-20b2aa8c53f7___UF.GRC_BS_Lab Leaf 0530.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\99ccffe8-2bfa-4032-91a4-81287f9d37fb___GCREC_Bact.Sp 5805.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\0e591ff9-a58f-4748-ac0f-984233f441af___GCREC_Bact.Sp 3292.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\2dce98fb-99da-4f38-8ade-2a9c2dfe6599___GCREC_Bact.Sp 3482.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\ebaf3d67-cb6b-4b01-be28-f2276db98177___GCREC_Bact.Sp 3649.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\f8612abc-7408-451f-b6b8-89561d679bd0___GCREC_Bact.Sp 2997.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\03aa14e9-9ee4-4ba2-819d-effb3d1ba398___GCREC_Bact.Sp 5801.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\9a9e2a16-a9b3-44b9-8de8-be36b76b03ee___GCREC_Bact.Sp 5549.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\3981c964-0d65-4c9e-9b78-5e892b6a961c___GCREC_Bact.Sp 3230.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\5317478a-63d0-4ba5-a23d-983e9bbf2635___GCREC_Bact.Sp 6369.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\d47b18fc-8e90-478a-ae2b-c9974b0edc80___GCREC_Bact.Sp 3222.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\40860ca0-2ec2-43be-817d-ef19ae1c10af___GCREC_Bact.Sp 6097.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\5c130080-6cae-4d1e-acd7-629129d66a47___UF.GRC_BS_Lab Leaf 0412.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\7c95cf7e-17c8-43c5-93ad-4934f2574120___GCREC_Bact.Sp 6279.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\f3febe3a-8dfb-442c-a227-8c77d63e7252___GCREC_Bact.Sp 5823.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\9116dd54-7abc-4e0e-b477-c7f361b8def4___GCREC_Bact.Sp 5899.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\18f8073d-e27b-4b3c-b6c3-0440adc8acfa___GCREC_Bact.Sp 6068.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\ac017ad5-c1fa-4a46-8f13-2068d7188346___GCREC_Bact.Sp 6175.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\6e9172ee-1bb5-49dc-bf23-203b2de71bbd___GCREC_Bact.Sp 3518.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\6ce28ed1-b504-427c-97fe-1ca22d7dd20a___GCREC_Bact.Sp 3061.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\d8d3c759-4242-42c0-9be5-b3177f2664be___GCREC_Bact.Sp 5953.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\931d9484-8912-49c3-bc82-d849927c9a16___GCREC_Bact.Sp 3694.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\c515ab18-07a3-4bdd-a5b6-140d65a185c4___GCREC_Bact.Sp 5674.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\822e2ff3-34d5-4634-b82e-2d5cc16c1485___GCREC_Bact.Sp 5990.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\672e1fd7-2715-48a5-8266-c0c504870d16___GCREC_Bact.Sp 6212.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\6423c12d-7802-4fd0-92d3-2f5438f22418___UF.GRC_BS_Lab Leaf 9152.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\dd6e2b14-f790-452a-b810-a667064a8699___GCREC_Bact.Sp 5632.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\90fa8cf2-fc80-4944-9484-7cd6bb6cc1da___GCREC_Bact.Sp 5767.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\744d7841-7130-4c98-b20f-0f6581115783___GCREC_Bact.Sp 5618.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\f04fd2e9-8aef-423f-8c47-42e179092bad___GCREC_Bact.Sp 3679.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\745b1ca0-b6d8-442a-8206-eaa058452b51___GCREC_Bact.Sp 3700.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\c07fc97b-6fd7-4e55-a6e4-698184dbc5b8___GCREC_Bact.Sp 5686.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\9a8c7e68-6887-40f1-b0f4-94bb5b678264___UF.GRC_BS_Lab Leaf 0399.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\45fdc702-5ea8-43a9-acad-2bd8d3fe5c55___GCREC_Bact.Sp 3636.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\fc594562-7b84-4049-8095-7e23b7ecba2f___GCREC_Bact.Sp 5910.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\0f2247f4-7ffe-409c-9833-ce8a7723ee02___GCREC_Bact.Sp 6080.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\3fa087fa-ee1e-4c2a-92da-66230e00ea44___UF.GRC_BS_Lab Leaf 0706.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\a0b883b2-3c90-41f0-a3fa-b47eac1f5812___UF.GRC_BS_Lab Leaf 9013.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,val
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\6094d3ab-4af9-4b2e-b286-ab9a46a74097___GCREC_Bact.Sp 5961.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\928c16b7-3be2-4646-b108-73c669974a7c___GCREC_Bact.Sp 3603.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\ad7c1b29-cdb8-413e-a726-fe3111ba2ca8___GCREC_Bact.Sp 3675.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\d00cf182-48a5-49c6-a092-a3e0044c0d05___GCREC_Bact.Sp 3001.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\d44ac7be-ea22-470c-bfb7-a64016f7639b___GCREC_Bact.Sp 5851.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\eb36b979-d626-4f44-b6fe-0d4eec0f3081___UF.GRC_BS_Lab Leaf 0593.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\6a4ce1e3-a768-4f6e-96cf-3590df10fdc5___GCREC_Bact.Sp 3608.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\75348d38-1c41-4798-89c9-b99660d937ef___GCREC_Bact.Sp 5602.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\7a0193fd-9941-4800-b425-aafa3a998737___GCREC_Bact.Sp 5774.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\46199349-fe4c-4bbd-a9c7-2318ae5cc8f2___GCREC_Bact.Sp 6109.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\bd968a32-63e8-4f39-a379-c2e469622250___GCREC_Bact.Sp 3496.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\967c57c6-5e39-4dae-ba99-40bea44e8dee___UF.GRC_BS_Lab Leaf 0901.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\55f46365-0a3b-4194-b830-8b0b74bf1a19___GCREC_Bact.Sp 3106.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,test
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\d619a692-5746-4824-b134-982656e61633___GCREC_Bact.Sp 5593.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
C:\storage\zee\projects\Karunya\data\raw\PlantVillage\Tomato_Bacterial_spot\259e3235-f6f5-4d2a-8fb6-f63f3446d2f9___GCREC_Bact.Sp 6282.JPG,Tomato_Bacterial_spot,Tomato Bacterial spot,Tomato,train
