day,soil,stage,soil_vwc_pct,soil_temp_c,air_temp_c,humidity_pct,rain_24h_mm,rain_forecast_mm,et0_mm,kc,days_since_irrigation,soil_sandy,soil_loamy,soil_clayey,taw_mm,raw_mm,depletion_mm,policy_irrigate,irrigate,depth_mm,root_depth_m,etc_mm,est_taw_mm,est_raw_mm,est_depletion_mm,depletion_ratio,projected_deficit_mm,projected_deficit_ratio,forecast_adj_ratio
1220,loamy,late,26.151050249734844,25.665128890703983,27.870560753898403,79.12350570422728,21.5848935942451,14.113869973191015,4.341624785567757,0.85,5,0,1,0,140.0,77.0,20.269241092954413,0,0,0.0,1.0,3.6903810677325932,140.0,77.0,18.48949750265161,0.24012334419028064,0.5949849761391057,0.007727077612196178,-0.17556993502664817
1444,clayey,development,36.61018724303727,23.188061573822218,24.16484435121135,54.98820834073814,0.0,0.0,4.599787945317086,0.9,2,0,0,1,67.5,30.375,6.17004030902521,0,0,0.0,0.45,4.139809150785378,67.5,30.375,6.254157406332298,0.20589818621670117,10.393966557117675,0.3421881994112815,0.3421881994112815
1000,loamy,development,28.451345972571048,29.73495065145532,30.89060200975334,36.49381772580481,0.0,0.0,5.497634496173865,0.9,19,0,1,0,63.0,34.650000000000006,6.715122870552433,0,0,0.0,0.45,4.947871046556479,63.0,34.650000000000006,0.0,0.0,4.947871046556479,0.14279570119932117,0.14279570119932117
450,clayey,development,35.74105228242452,25.230738771710634,27.563515212910545,53.91967611561713,0.0,0.0,5.948206384679104,0.9,7,0,0,1,67.5,30.375,8.059916870868243,0,0,0.0,0.45,5.353385746211194,67.5,30.375,10.165264729089671,0.3346589211222937,15.518650475300864,0.5109020732609338,0.5109020732609338
697,clayey,harvest,34.61364921727179,19.56115671737805,22.093658336687742,50.93038286500959,0.0,0.0,4.120925569828608,0.7,21,0,0,1,150.0,67.5,33.514203957061476,1,1,40.0,1.0,2.8846478988800253,150.0,67.5,33.86350782728209,0.5016815974412162,36.74815572616212,0.5444171218690684,0.5444171218690684
1913,clayey,mid,38.59083383050264,27.26417826827086,28.58798805600535,49.734013077971966,0.0,0.0,5.453295449047039,1.15,1,0,0,1,120.0,54.0,4.925429473716495,0,0,0.0,0.8,6.271289766404095,120.0,54.0,0.0,0.0,6.271289766404095,0.11613499567414991,0.11613499567414991
942,sandy,late,15.107487610312127,34.540741091611324,34.733840319911415,67.83813275939109,3.176317747411018,13.670178300802998,4.648220701190736,0.85,8,1,0,0,90.0,54.0,0.0,0,0,0.0,1.0,3.9509875960121255,90.0,54.0,8.925123896878745,0.1652800721644212,9.699793745479854,0.17962581010147877,-0.07352563991339157
354,loamy,mid,25.28847433073915,19.12842820577527,21.477372221823977,46.57654366233222,0.0,0.0,3.5079405314661787,1.15,5,0,1,0,112.0,61.60000000000001,24.5641107481788,0,0,0.0,0.8,4.034131611186105,112.0,61.60000000000001,21.69220535408685,0.3521461908130981,25.726336965272953,0.4176353403453401,0.4176353403453401
764,clayey,mid,36.316080197327615,19.932070634797668,22.545630339908733,45.752863247969856,0.0,0.0,4.411179341747642,1.15,5,0,0,1,120.0,54.0,14.936761421367812,0,0,0.0,0.8,5.072856243009788,120.0,54.0,13.471358421379078,0.24946960039590885,18.544214664388868,0.3434113826738679,0.3434113826738679
1788,clayey,late,37.62404841394932,20.198620795818105,23.703337871264864,47.40752308929197,0.0,0.0,4.287523850310919,0.85,0,0,0,1,150.0,67.5,0.8207516357343252,0,0,0.0,1.0,3.6443952727642808,150.0,67.5,3.7595158605068235,0.055696531266767754,7.403911133271104,0.1096875723447571,0.1096875723447571
1593,clayey,mid,35.381557815960775,28.780756901820105,31.384117687607695,45.67483479753096,0.0,0.0,6.616339817653143,1.15,5,0,0,1,120.0,54.0,12.479965401951624,0,0,0.0,0.8,7.608790790301114,120.0,54.0,20.947537472313815,0.387917360598404,28.55632826261493,0.5288208937521284,0.5288208937521284
1698,sandy,initial,14.18589585744136,26.422632802672492,28.97190287481731,56.0675035257351,0.0,2.81224575112365,5.625761646458913,0.6,7,1,0,0,22.5,13.5,4.495969306526535,1,1,9.260501522825745,0.25,3.3754569878753475,22.5,13.5,4.535260356396606,0.33594521158493373,7.910717344271953,0.5859790625386632,0.3776645624554299
1646,clayey,late,39.11439446420341,32.10606811446491,33.638104512005185,78.37038328076429,2.5950962704315286,5.6759502706801,3.9942187614909677,0.85,20,0,0,1,150.0,67.5,0.0,0,0,0.0,1.0,3.3950859472673223,150.0,67.5,0.0,0.0,0.7999896768357937,0.011851698916085833,-0.07223645324213787
1199,clayey,mid,38.476950710671915,24.009159096809064,28.01963059382349,73.0232690181471,5.997051682446455,0.0,4.2347962530275645,1.15,0,0,0,1,120.0,54.0,0.0,0,0,0.0,0.8,4.870015690981699,120.0,54.0,0.0,0.0,-1.1270359914647559,-0.02087103687897696,-0.02087103687897696
1545,loamy,initial,28.080117316206568,27.70439755143848,29.076428014574795,53.27070521833435,0.0,0.0,6.083469918262662,0.6,0,0,1,0,35.0,19.25,0.0,0,0,0.0,0.25,3.6500819509575972,35.0,19.25,0.0,0.0,3.6500819509575972,0.18961464680299206,0.18961464680299206
1977,loamy,initial,27.063134562039302,28.318936611510345,28.185213205834362,74.22082147500191,11.884128526107256,5.126270789830338,3.475891481380075,0.6,3,0,1,0,35.0,19.25,0.0,0,0,0.0,0.25,2.085534888828045,35.0,19.25,2.342163594901747,0.12167083609879206,-7.456430042377464,-0.3873470151884397,-0.6536467964783274
1014,clayey,development,35.712606252041226,23.3027230439369,27.357854044886878,51.00798333530828,0.0,0.0,4.593054021360229,0.9,14,0,0,1,67.5,30.375,9.067058306270031,0,0,0.0,0.45,4.133748619224206,67.5,30.375,10.293271865814496,0.33887314784574474,14.427020485038703,0.47496363736752933,0.47496363736752933
985,sandy,initial,16.676785305823113,32.27995824455322,32.36033731361791,56.78448721941733,0.0,8.531793778221935,6.054820468486358,0.6,0,1,0,0,22.5,13.5,0.0,0,0,0.0,0.25,3.6328922810918143,22.5,13.5,0.0,0.0,3.6328922810918143,0.269103131932727,-0.23089686806727303
1278,clayey,initial,38.948868485319274,29.868978767406517,34.421706547001094,63.7990391299203,12.0,1.5636063192128649,4.890786451980009,0.6,21,0,0,1,37.5,16.875,0.0,0,0,0.0,0.25,2.9344718711880056,37.5,16.875,0.0,0.0,-9.065528128811994,-0.5372164817073775,-0.6298746339570287
1107,loamy,harvest,25.1872823219227,19.636616120506122,19.935581477353587,53.535885288675324,0.0,0.0,3.4494282816452486,0.7,4,0,1,0,140.0,77.0,18.24184830275164,0,0,0.0,1.0,2.414599797151674,140.0,77.0,28.127176780773034,0.3652880101399095,30.541776577924708,0.39664644906395724,0.39664644906395724
1165,loamy,development,26.110908153551854,19.645040501335224,21.645461359488703,54.720674050409286,0.0,0.0,4.294293967956633,0.9,3,0,1,0,63.0,34.650000000000006,9.09692331928088,0,0,0.0,0.45,3.8648645711609695,63.0,34.650000000000006,8.500913309016669,0.24533660343482447,12.365777880177639,0.3568767064986331,0.3568767064986331
1726,clayey,development,37.40480464223538,25.98232473967466,27.959608231979157,78.03475879074499,2.1611131012466,0.0,3.965402920365877,0.9,4,0,0,1,67.5,30.375,0.0,0,0,0.0,0.45,3.5688626283292892,67.5,30.375,2.6783791099407734,0.08817709003920242,4.086128637023463,0.13452275348225393,0.13452275348225393
981,sandy,initial,17.06997070914575,29.037223830292582,28.381203092912536,67.9672726910893,6.7136791218384175,0.0,3.880394671224639,0.6,21,1,0,0,22.5,13.5,0.0,0,0,0.0,0.25,2.328236802734783,22.5,13.5,0.0,0.0,-4.3854423191036345,-0.32484757919286184,-0.32484757919286184
1528,loamy,harvest,27.684714152358087,21.418368284848,22.647236516659465,44.17470771131343,0.0,0.0,5.301825221019768,0.7,1,0,1,0,140.0,77.0,11.552825702650763,0,0,0.0,1.0,3.7112776547138373,140.0,77.0,3.1528584764191625,0.04094621397946964,6.864136131133,0.08914462507964935,0.08914462507964935
1262,loamy,initial,27.32437978201234,37.90408466755025,39.591607483047106,74.63097998788442,29.756532223819658,28.593398858191307,5.515733547650649,0.6,4,0,1,0,35.0,19.25,0.0,0,0,0.0,0.25,3.3094401285903894,35.0,19.25,1.6890505449691506,0.08774288545294288,-24.758041550260117,-1.2861320285849411,-1.7861320285849411
1458,clayey,mid,36.76832686304391,20.271272885063134,22.49833306621689,45.55826067647994,0.0,0.0,3.744704434126663,1.15,4,0,0,1,120.0,54.0,12.341187437517654,0,0,0.0,0.8,4.306410099245662,120.0,54.0,9.853385095648726,0.1824700943638653,14.159795194894388,0.26221842953508123,0.26221842953508123
1442,loamy,development,24.560432550353223,26.490956903445564,25.71658583969296,68.3677198212984,0.0,0.0,4.061742434347645,0.9,4,0,1,0,63.0,34.650000000000006,14.433293369931906,1,1,21.28101360099387,0.45,3.6555681909128803,63.0,34.650000000000006,15.478053523410509,0.4466970713826986,19.13362171432339,0.5521968748722478,0.5521968748722478
296,clayey,initial,35.957901209691265,25.67749622148688,28.626917813904942,57.08899085181485,0.0,0.0,5.076669038132704,0.6,2,0,0,1,37.5,16.875,5.939446088192981,1,1,10.571114718908946,0.25,3.0460014228796224,37.5,16.875,5.105246975771832,0.3025331541198123,8.151248398651454,0.48303694214230836,0.48303694214230836
1497,loamy,late,27.945523288298016,21.406883450957235,23.02579502916408,51.44789775964319,0.0,0.0,3.8417491806557567,0.85,2,0,1,0,140.0,77.0,7.392810597188722,0,0,0.0,1.0,3.265486803557393,140.0,77.0,0.5447671170198398,0.007074897623634283,3.810253920577233,0.04948381715035367,0.04948381715035367
1473,sandy,mid,15.432148152128555,18.38333956929486,17.479226046907154,56.546925364048235,0.0,0.0,3.4172992017527655,1.15,1,1,0,0,72.0,43.199999999999996,4.367563847764899,0,0,0.0,0.8,3.92989408201568,72.0,43.199999999999996,4.54281478297156,0.10515774960582316,8.47270886498724,0.1961275200228528,0.1961275200228528
550,clayey,harvest,36.906871284577406,34.85929353050528,36.786624967350036,83.30645010340788,7.399441938261514,21.19488027166643,4.718376279182911,0.7,4,0,0,1,150.0,67.5,0.0,0,0,0.0,1.0,3.3028633954280373,150.0,67.5,10.931287154225922,0.16194499487742106,6.834708611392445,0.10125494239099919,-0.2127432838559109
457,clayey,development,35.949973374080926,23.2223555447085,26.13152938657071,60.236605141254785,0.0,0.0,5.609417365798769,0.9,1,0,0,1,67.5,30.375,4.434630203503099,0,0,0.0,0.45,5.048475629218892,67.5,30.375,9.225119816635846,0.3037076482843077,14.273595445854738,0.46991260727093787,0.46991260727093787
882,clayey,development,35.955840130749124,34.315265635172196,35.476329017485114,47.013203988894006,0.0,0.0,7.16019673691465,0.9,6,0,0,1,67.5,30.375,13.750517224396782,1,1,23.758463867788198,0.45,6.444177063223186,67.5,30.375,9.19871941162895,0.3028384991482782,15.642896474852137,0.5149924765383419,0.5149924765383419
1457,sandy,mid,14.197406302230592,21.685528874930952,22.400661836119454,69.89901281006661,15.555716154949156,0.0,2.7361082683739353,1.15,4,1,0,0,72.0,43.199999999999996,18.405087013693667,0,0,0.0,0.8,3.1465245086300255,72.0,43.199999999999996,14.420749582155267,0.33381364773507566,2.0115579358361373,0.046563841107317996,0.046563841107317996
1395,sandy,harvest,14.336068797790048,30.641432274727183,30.34280110140609,61.6976458936525,0.0,0.0,5.035040528211302,0.7,15,1,0,0,90.0,54.0,11.81046884085884,0,0,0.0,1.0,3.524528369747911,90.0,54.0,16.639312022099535,0.30813540781665805,20.163840391847447,0.37340445170087866,0.37340445170087866
264,sandy,late,15.809506656581824,30.06379007069456,31.209324836314067,62.66738953612479,0.0,0.0,6.02144228730901,0.85,3,1,0,0,90.0,54.0,14.790294049825334,0,0,0.0,1.0,5.118225944212658,90.0,54.0,1.9049334341817714,0.03527654507744021,7.023159378394429,0.13005850700730426,0.13005850700730426
748,loamy,development,26.839189477813473,23.46255842912346,26.446171265662684,36.32718456384618,0.0,19.570181259266903,4.867792049611213,0.9,2,0,1,0,63.0,34.650000000000006,0.0,0,0,0.0,0.45,4.381012844650091,63.0,34.650000000000006,5.223647349839378,0.1507546132709777,9.604660194489469,0.2771907704037364,-0.22280922959626356
1393,loamy,harvest,27.220630839223908,27.05066582945898,27.65746899825807,68.63044191130889,30.262197805376708,0.0,3.809095047257101,0.7,8,0,1,0,140.0,77.0,0.0,0,0,0.0,1.0,2.6663665330799704,140.0,77.0,7.793691607760945,0.10121677412676551,-19.802139664535794,-0.25717064499397135,-0.25717064499397135
692,loamy,harvest,26.644416415978682,20.402565443680864,22.8210340749455,54.66175267611042,0.0,0.0,4.0111756315325175,0.7,13,0,1,0,140.0,77.0,18.21324099986972,0,0,0.0,1.0,2.8078229420727623,140.0,77.0,13.555835840213193,0.17604981610666484,16.363658782285956,0.21251504912059682,0.21251504912059682
929,sandy,mid,13.483466739963974,33.750968697898905,34.13892954110602,51.13872448342544,0.0,0.0,5.710104761220252,1.15,12,1,0,0,72.0,43.199999999999996,12.055002983194552,0,0,0.0,0.8,6.566620475403289,72.0,43.199999999999996,20.132266080288197,0.46602467778444906,26.698886555691487,0.6180297813817475,0.6180297813817475
220,clayey,mid,36.42031480317038,32.5129814224936,34.35418034289812,78.58698383191795,7.463356252489841,0.0,4.7949364728663655,1.15,1,0,0,1,120.0,54.0,8.10847808842199,0,0,0.0,0.8,5.51417694379632,120.0,54.0,12.637481574636979,0.23402743656735148,10.68830226594346,0.1979315234433974,0.1979315234433974
1703,clayey,development,36.596789289309065,29.876113685215792,33.76369247341322,42.42840013800322,0.0,0.0,5.85612144581589,0.9,21,0,0,1,67.5,30.375,5.160180414737801,0,0,0.0,0.45,5.270509301234301,67.5,30.375,6.314448198109199,0.20788306825050862,11.5849574993435,0.38139777775616457,0.38139777775616457
400,loamy,late,26.344062047606265,18.12127767120914,18.594253650135585,62.610654443831514,0.0,0.0,3.958384282462331,0.85,4,0,1,0,140.0,77.0,11.31470396165821,0,0,0.0,1.0,3.364626640092981,140.0,77.0,16.55937952393738,0.21505687693425168,19.924006164030363,0.25875332680558916,0.25875332680558916
178,loamy,development,27.17252621244545,31.68735378893012,33.3413582777491,68.33704621474733,6.6989578275284325,10.116784405124447,4.720702081215058,0.9,10,0,1,0,63.0,34.650000000000006,0.0,0,0,0.0,0.45,4.248631873093553,63.0,34.650000000000006,3.7236320439954755,0.10746412825383767,1.273306089560596,0.03674765049236929,-0.25522303941021207
1806,loamy,harvest,24.397139871735515,16.993217916031497,19.62827040164364,64.04732502611706,0.0,0.0,3.2623090804838144,0.7,13,0,1,0,140.0,77.0,29.51552412331929,0,0,0.0,1.0,2.28361635633867,140.0,77.0,36.02860128264487,0.4679039127616217,38.31221763898354,0.4975612680387473,0.4975612680387473
246,sandy,late,14.297529704676219,27.937002415399988,29.658757122510103,61.50876823697864,0.0,0.0,5.31651923925041,0.85,16,1,0,0,90.0,54.0,19.01743541032661,0,0,0.0,1.0,4.519041353362849,90.0,54.0,17.024702953237824,0.31527227691181153,21.543744306600672,0.39895822790001245,0.39895822790001245
1594,sandy,mid,15.424965855443794,29.429396450358002,31.71859529694926,49.16952774942915,0.0,0.0,6.408164190813442,1.15,1,1,0,0,72.0,43.199999999999996,6.642902809522784,0,0,0.0,0.8,7.369388819435457,72.0,43.199999999999996,4.600273156449641,0.10648780454744541,11.9696619758851,0.27707550870104397,0.27707550870104397
1758,sandy,mid,15.394198247249792,24.9720590890047,24.75852859737386,75.7764502859552,29.66083793949634,10.677108550822641,2.8611460289733723,1.15,6,1,0,0,72.0,43.199999999999996,1.9229588845129868,0,0,0.0,0.8,3.2903179333193777,72.0,43.199999999999996,4.846414022001678,0.11218550976855737,-21.524105984175286,-0.49824319407813167,-0.7453984846064337
1836,clayey,initial,35.86746502534896,16.153768887300767,19.099392089356375,62.841936707441064,0.0,0.0,3.4324300928416482,0.6,6,0,0,1,37.5,16.875,7.367628861492104,1,1,11.090690490820108,0.25,2.059458055704989,37.5,16.875,5.331337436627587,0.31593110735570884,7.390795492332575,0.43797306621230075,0.43797306621230075
54,clayey,mid,35.63598605600509,21.49659656434614,22.04619717673442,53.05155344687919,0.0,22.090675154425302,4.122389019328184,1.15,5,0,0,1,120.0,54.0,23.841144609164317,0,0,0.0,0.8,4.7407473722274105,120.0,54.0,18.91211155195931,0.3502242879992465,23.65285892418672,0.4380159060034578,0.028929329069655892
923,sandy,mid,16.765266027648284,32.91488703551905,32.85260162904463,63.723093613288796,11.341463244458543,11.531551760014375,3.6314650096563788,1.15,6,1,0,0,72.0,43.199999999999996,0.0,0,0,0.0,0.8,4.176184761104835,72.0,43.199999999999996,0.0,0.0,-7.165278483353708,-0.16586292785540993,-0.4327969963742612
1322,loamy,mid,26.586902656948002,32.29852396425837,33.60498562244231,70.25418818988837,4.149605953276068,1.1513152043274102,3.969457715373173,1.15,13,0,1,0,112.0,61.60000000000001,10.680516435660774,0,0,0.0,0.8,4.564876372679149,112.0,61.60000000000001,11.304778744416,0.18351913546129867,11.72004916381908,0.19026053837368634,0.17157035648525437
268,sandy,harvest,14.042819227348504,30.02430507442088,29.984952940770697,71.11662776494629,6.162804459896064,3.8813060182465184,4.258236604898124,0.7,7,1,0,0,90.0,54.0,22.652582649374292,0,0,0.0,1.0,2.9807656234286863,90.0,54.0,19.571807726514955,0.362440883824351,16.389768890047577,0.30351423870458477,0.2316382013296492
669,sandy,late,15.07123145555429,21.465496449681464,21.090234400717925,46.71957974953622,0.0,0.0,3.9718519690361416,0.85,2,1,0,0,90.0,54.0,7.537072274945511,0,0,0.0,1.0,3.37607417368072,90.0,54.0,9.2876854444571,0.17199417489735372,12.66375961813782,0.23451406700255223,0.23451406700255223
256,clayey,late,36.19799833126238,29.29246651943776,31.831915107301402,38.35285126609028,0.0,0.0,6.4494082277067,0.85,21,0,0,1,150.0,67.5,15.376281202255583,0,0,0.0,1.0,5.481996993550695,150.0,67.5,18.020016687376184,0.2669632101833509,23.50201368092688,0.348177980458176,0.348177980458176
1910,sandy,mid,16.17982137776334,25.836987984999688,24.51151512055691,50.25352237234284,0.0,0.0,4.71008345381936,1.15,3,1,0,0,72.0,43.199999999999996,0.0,0,0,0.0,0.8,5.416595971892264,72.0,43.199999999999996,0.0,0.0,5.416595971892264,0.12538416601602465,0.12538416601602465
396,clayey,late,35.123695785212725,18.65423251121389,21.157743389984393,56.0840009505596,0.0,0.0,4.154565615372786,0.85,17,0,0,1,150.0,67.5,32.21948406836355,1,1,40.0,1.0,3.5313807730668683,150.0,67.5,28.76304214787273,0.42611914293144787,32.2944229209396,0.47843589512503115,0.47843589512503115
1152,sandy,development,13.593657547574121,21.6056015003463,24.203426297088782,79.964891083169,14.698248317857864,16.430616627863646,3.9100283235817748,0.9,3,1,0,0,40.5,24.3,12.309853124610276,0,0,0.0,0.45,3.5190254912235974,40.5,24.3,10.828541035916448,0.4456189726714588,-0.35068179071781813,-0.01443134941225589,-0.5144313494122559
918,clayey,mid,35.76435936496207,34.142703948506515,35.86332288588427,55.3749804774655,0.0,0.0,6.308227913091568,1.15,8,0,0,1,120.0,54.0,21.30187971638119,1,1,33.59569625463117,0.8,7.254462100055303,120.0,54.0,17.885125080303464,0.3312060200056197,25.139587180358767,0.46554791074738455,0.46554791074738455
1772,clayey,mid,37.35858230087381,22.455737268752856,25.865557060445884,53.95384489701204,0.0,0.0,4.750259174691105,1.15,4,0,0,1,120.0,54.0,9.979338929614848,0,0,0.0,0.8,5.46279805089477,120.0,54.0,5.13134159300952,0.0950248443149911,10.59413964390429,0.19618777118341277,0.19618777118341277
500,clayey,mid,37.91547820139113,27.982975027603636,29.73167472780321,71.47586167093176,11.519551081923717,10.532586692920058,4.754322025744058,1.15,6,0,0,1,120.0,54.0,0.0,0,0,0.0,0.8,5.467470329605666,120.0,54.0,0.6761743888709315,0.012521747942054287,-5.37590636344712,-0.09955382154531704,-0.2946017232660588
696,loamy,harvest,25.11479773586733,19.63311506778861,20.118804474107357,65.88238500563084,0.0,0.0,3.6538542690632796,0.7,17,0,1,0,140.0,77.0,30.08119042049807,0,0,0.0,1.0,2.5576979883442954,140.0,77.0,28.85202264132669,0.3747015927445025,31.409720629670986,0.40791844973598684,0.40791844973598684
591,loamy,development,27.38214047468307,30.54860207380318,33.00125461227672,79.43549818553578,0.07506002816233592,4.056190325846021,4.662539347828232,0.9,15,0,1,0,63.0,34.650000000000006,0.0,0,0,0.0,0.45,4.196285413045409,63.0,34.650000000000006,2.7803678639261977,0.08024149679440684,6.901593248809271,0.19918018034081586,0.08211841047512985
1072,clayey,mid,37.61833819843383,18.867946949393573,22.16707664950306,53.582952537813306,0.0,0.0,4.284997636315152,1.15,2,0,0,1,120.0,54.0,0.0,0,0,0.0,0.8,4.927747281762425,120.0,54.0,3.0532944125293504,0.0565424891209139,7.9810416942917755,0.14779706841281065,0.14779706841281065
1781,sandy,late,14.19874987385993,23.705799212390218,24.833342502514416,47.97550344464775,0.0,0.0,3.903691632719817,0.85,1,1,0,0,90.0,54.0,3.7362821023803807,0,1,0.0,1.0,3.318137887811844,90.0,54.0,18.012501261400722,0.33356483817408744,21.330639149212566,0.395011836096529,0.395011836096529
413,loamy,harvest,27.23357596987423,20.347000481389355,23.444533709299005,72.00540654931568,2.4050851789839833,4.767105809704259,3.5620269021941264,0.7,1,0,1,0,140.0,77.0,9.527084485823979,0,0,0.0,1.0,2.4934188315358883,140.0,77.0,7.664240301257729,0.09953558832802246,7.752573953809636,0.10068277862090436,0.03877231355981008
1013,loamy,development,25.510355073383106,26.051573708447542,27.642582399123054,51.64332307687582,0.0,0.0,5.4575104925705435,0.9,7,0,1,0,63.0,34.650000000000006,10.095621706128636,0,0,0.0,0.45,4.911759443313489,63.0,34.650000000000006,11.203402169776034,0.32333050995024626,16.115161613089523,0.4650840292377928,0.4650840292377928
1238,clayey,late,35.74762656931014,30.4936144428094,32.73554917799129,52.11574683818724,0.0,0.0,5.370289982153183,0.85,17,0,0,1,150.0,67.5,26.624136531243835,0,0,0.0,1.0,4.564746484830206,150.0,67.5,22.52373430689858,0.33368495269479376,27.088480791728784,0.40131082654413014,0.40131082654413014
307,loamy,development,28.151063725342915,24.407057356394652,25.78663462852785,73.70791524342255,8.512225339477512,0.0,3.2131356017116164,0.9,2,0,1,0,63.0,34.650000000000006,0.0,0,0,0.0,0.45,2.891822041540455,63.0,34.650000000000006,0.0,0.0,-5.620403297937057,-0.16220500138346483,-0.16220500138346483
1822,loamy,initial,25.924834516587325,20.34077903883127,21.724729368729147,55.226474774903046,0.0,0.0,4.252487244795874,0.6,1,0,1,0,35.0,19.25,4.832124660831958,0,0,0.0,0.25,2.551492346877524,35.0,19.25,5.187913708531694,0.2695020108328153,7.7394060554092174,0.40204706781346583,0.40204706781346583
687,sandy,harvest,15.980486584267746,28.724119153756057,27.55411527316752,52.89745011986132,0.0,0.0,5.016970648498312,0.7,9,1,0,0,90.0,54.0,0.20719376069554585,0,0,0.0,1.0,3.511879453948818,90.0,54.0,0.1951341573225296,0.00361359550597277,3.7070136112713477,0.06864840020872866,0.06864840020872866
1915,sandy,late,15.444842380138965,21.39669637435446,20.472698273258793,76.59425388457737,25.02444708067096,0.5010100610264795,3.559977254855953,0.85,8,1,0,0,90.0,54.0,0.0,0,0,0.0,1.0,3.02598066662756,90.0,54.0,5.551576198610353,0.10280696664093246,-16.446890215433047,-0.3045720410265379,-0.3138500051196209
1645,clayey,late,37.85689193118646,28.594575802495573,31.296537903536127,61.33156201859717,4.390331292025356,2.726535163457094,4.490203514382473,0.85,19,0,0,1,150.0,67.5,0.0,0,0,0.0,1.0,3.8166729872251017,150.0,67.5,1.431080688135411,0.021201195379783867,0.8574223833351571,0.012702553827187513,-0.027690559705510175
612,sandy,mid,14.685348343030716,27.661338408144843,28.925108016776885,46.28586894274103,0.0,12.331361217345092,5.929478963060157,1.15,2,1,0,0,72.0,43.199999999999996,12.521975495458172,0,0,0.0,0.8,6.818900807519181,72.0,43.199999999999996,10.517213255754278,0.24345401054986757,17.33611406327346,0.4012989366498486,0.11585076032241592
1071,loamy,mid,23.786653413199314,20.10293602768271,21.196509644338306,56.882899200538965,0.0,0.0,4.047428836267736,1.15,10,0,1,0,112.0,61.60000000000001,29.284250991366676,1,1,39.92799312126421,0.8,4.654543161707896,112.0,61.60000000000001,33.706772694405515,0.5471878684156739,38.361315856113414,0.6227486340278151,0.6227486340278151
1405,loamy,initial,24.876947078963344,23.95342359101183,24.08032388975852,71.3497301275887,5.685424820834146,0.0,3.3328941109587746,0.6,20,0,1,0,35.0,19.25,8.192147048426609,0,0,0.0,0.25,1.9997364665752646,35.0,19.25,7.807632302591648,0.40559128844631936,4.121943948332766,0.21412695835494888,0.21412695835494888
267,loamy,harvest,26.17180066385725,26.594907785760583,28.937509011201676,40.74794690677242,0.0,0.0,5.637105089597339,0.7,10,0,1,0,140.0,77.0,12.376121660388375,0,0,0.0,1.0,3.9459735627181374,140.0,77.0,18.281993361427496,0.23742848521334411,22.227966924145633,0.2886748951187745,0.2886748951187745
1752,clayey,mid,34.97998603307413,21.829141926825297,24.965925576506958,45.973598203058756,0.0,0.0,4.797854140071009,1.15,6,0,0,1,120.0,54.0,20.260140089248775,0,0,0.0,0.8,5.51753226108166,120.0,54.0,24.160111735406975,0.4474094765816106,29.677643996488634,0.5495859999349747,0.5495859999349747
533,loamy,late,27.066094113508342,29.530535049481088,31.139279925429204,64.19362008772218,8.109953568426496,9.127660816555203,3.861476455126068,0.85,21,0,1,0,140.0,77.0,7.292243763727468,0,0,0.0,1.0,3.2822549868571578,140.0,77.0,9.339058864916595,0.12128647876515058,4.511360283347257,0.05858909458892541,-0.05995195497672657
39,sandy,development,14.790879823608567,21.559956697366978,23.903400357735944,59.734425516503414,0.0,0.0,4.92138658370702,0.9,0,1,0,0,40.5,24.3,0.0,0,0,0.0,0.45,4.429247925336318,40.5,24.3,5.441040793761456,0.2239111437761916,9.870288719097774,0.40618472095052566,0.40618472095052566
1898,sandy,mid,15.553847369334761,24.367987510291073,24.048033573158076,64.81353278275277,0.0,0.0,4.790056256261616,1.15,8,1,0,0,72.0,43.199999999999996,1.3684400570860054,0,0,0.0,0.8,5.508564694700858,72.0,43.199999999999996,3.5692210453219135,0.08262085753059986,9.077785740022772,0.21013392916719384,0.21013392916719384
1649,sandy,late,15.526000726608881,30.978697014078627,32.57703031907238,79.19815483519692,7.692274242356663,5.213929801278642,3.59764742447573,0.85,21,1,0,0,90.0,54.0,0.0,0,0,0.0,1.0,3.0580003108043705,90.0,54.0,4.73999273391118,0.0877776432205774,0.10571880235888731,0.0019577555992386537,-0.09459649997999546
1471,loamy,mid,27.22015374958038,22.10480548261693,21.75452314755691,61.214747134421124,0.0,16.419032181194805,3.6102316759916,1.15,12,0,1,0,112.0,61.60000000000001,4.831654970565893,0,0,0.0,0.8,4.15176642739034,112.0,61.60000000000001,6.238770003356997,0.10127873382073045,10.390536430747337,0.16867753946018402,-0.09786519075401731
258,sandy,late,13.937710006714855,29.978381518297024,30.559311117011102,54.31730565763239,0.0,0.0,6.35159541820792,0.85,10,1,0,0,90.0,54.0,14.652538312368524,0,0,0.0,1.0,5.398856105476733,90.0,54.0,20.622899932851464,0.38190555431206413,26.021756038328196,0.48188437108015175,0.48188437108015175
924,loamy,mid,27.798164537396364,37.299628653470556,38.569525925724406,36.50203385986524,0.0,1.3459348786993626,5.986508155364119,1.15,0,0,1,0,112.0,61.60000000000001,1.8784080102746827,0,0,0.0,0.8,6.884484378668736,112.0,61.60000000000001,1.6146837008291115,0.026212397740732325,8.499168079497847,0.13797350778405595,0.11612391559737799
